ID,Review_Date,Author_Name,Vehicle_Title,Review_Title,Rating,Marque
204,24/04/2016,tony armstrong,2016 BMW 2 Series M235i xDrive M235i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),My favorite,5,BMW
205,22/04/2016,Linda Pulliam,2016 BMW 2 Series M235i xDrive M235i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),Love @ 235,5,BMW
206,09/06/2018,Larry Robertson,2015 BMW 2 Series Coupe 228i 2dr Coupe (2.0L 4cyl Turbo 8A),Great Drivers Car,5,BMW
207,02/08/2017,David,2015 BMW 2 Series Coupe 228i xDrive 2dr Coupe AWD (2.0L 4cyl Turbo 8A),A really fun driving experience,5,BMW
208,05/05/2017,Phillip Schloss,2015 BMW 2 Series Coupe 228i 2dr Coupe (2.0L 4cyl Turbo 8A),Performance Chapel Hill rules!,5,BMW
209,12/12/2015,autocplane,2015 BMW 2 Series Coupe 228i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A),2015 228i (6-speed Manual),4,BMW
210,04/04/2018,Colleen,2015 BMW 2 Series Convertible 228i 2dr Convertible (2.0L 4cyl Turbo 8A),Fun ride,5,BMW
211,26/07/2016,JerO,2015 BMW 2 Series Convertible 228i xDrive 2dr Convertible AWD (2.0L 4cyl Turbo 8A),Avoid water in your BMW,4,BMW
212,26/05/2017,Spartanburg Fan,2015 BMW 2 Series M235i xDrive M235i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),M performance with luxury,5,BMW
213,28/04/2016,calv316,2015 BMW 2 Series M235i xDrive M235i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),Update on BMW 2 series,5,BMW
214,07/03/2018,Jose David,2017 BMW 2 Series M240i M240i 2dr Coupe (3.0L 6cyl Turbo 8A),Best car I had so far!,5,BMW
215,11/05/2017,james cook,2017 BMW 2 Series M240i M240i 2dr Coupe (3.0L 6cyl Turbo 8A),Awesome Car!,5,BMW
216,03/02/2018,robert thomas,2017 BMW 2 Series M240i xDrive M240i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),"I've named it ""The Beast.""",5,BMW
217,06/01/2017,Jim,2017 BMW 2 Series M240i xDrive M240i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A),Do It All M240i xDrive,5,BMW
218,09/07/2018,GKAME,2017 BMW 2 Series Coupe 230i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A),Great Car,5,BMW
219,21/03/2018,Jim Dean Smith,2017 BMW 2 Series Coupe 230i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A),"Quick comfort, showy Valencia Orange",5,BMW
220,23/04/2017,Jeff,2017 BMW 2 Series Coupe 230i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A),Great Car So Far,5,BMW
221,13/12/2017,Thomas P Ewbank,2017 BMW 2 Series Convertible 230i xDrive SULEV 2dr Convertible AWD (2.0L 4cyl Turbo 8A),Fun car to own and drive,5,BMW
222,31/08/2017,Marisa Brao,2017 BMW 2 Series Convertible 230i SULEV 2dr Convertible (2.0L 4cyl Turbo 8A),must drive beemer,5,BMW
223,09/07/2017,skobola,2017 BMW 2 Series Convertible 230i SULEV 2dr Convertible (2.0L 4cyl Turbo 8A),No active safety whatsoever!,3,BMW
224,17/12/2017,E. T. Eure,2018 BMW 2 Series M240i M240i 2dr Coupe (3.0L 6cyl Turbo 8A),Exceeds my expectations,5,BMW
225,20/05/2018,Fox,2018 BMW 2 Series Coupe 230i 2dr Coupe (2.0L 4cyl Turbo 8A),love this :),5,BMW
226,24/09/2012,sandyh2000,2011 BMW ActiveHybrid 7 Sedan 750i 4dr Sedan (4.4L 8cyl Turbo gas/electric hybrid 8A),Wow - What a thrill,5,BMW
227,12/03/2017,Frank,2014 BMW 6 Series Convertible 650i xDrive 2dr Convertible AWD (4.4L 8cyl Turbo 8A),"BMW Certified Program means, well, Nothing",1,BMW
228,17/03/2010,LAThombo,2007 BMW 6 Series Coupe 650i 2dr Coupe (4.8L 8cyl 6M),the '07 ages well,4.625,BMW
229,07/12/2007,yohjo,2007 BMW 6 Series Coupe 650i 2dr Coupe (4.8L 8cyl 6M),Severe problems in manual mode,2.5,BMW
230,14/03/2007,Mac,2007 BMW 6 Series Coupe 650i 2dr Coupe (4.8L 8cyl 6M),You will not be disappointed,4.875,BMW
231,05/12/2006,Chuck,2007 BMW 6 Series Coupe 650i 2dr Coupe (4.8L 8cyl 6M),Best Car I've Ever Owned,4.75,BMW
232,29/08/2017,Richard Bertz,2007 BMW 6 Series Convertible 650i 2dr Convertible (4.8L 8cyl 6M),Great ride!,5,BMW
233,08/03/2011,jspeith,2007 BMW 6 Series Convertible 650i 2dr Convertible (4.8L 8cyl 6M),Fun everyday,4.75,BMW
234,08/02/2011,whitford,2007 BMW 6 Series Convertible 650i 2dr Convertible (4.8L 8cyl 6M),Convertable Top,4.5,BMW
235,02/11/2010,GregB,2007 BMW 6 Series Convertible 650i 2dr Convertible (4.8L 8cyl 6M),Smooth and Powerful Convertible!,4.875,BMW
236,05/08/2009,Viken,2007 BMW 6 Series Convertible 650i 2dr Convertible (4.8L 8cyl 6M),Rear suspention problems,4.125,BMW
237,20/02/2009,Jay V.,2007 BMW 6 Series Convertible 650i 2dr Convertible (4.8L 8cyl 6M),Unlike any other car....,4.75,BMW
238,22/11/2008,Jonathan,2007 BMW 6 Series Convertible 650i 2dr Convertible (4.8L 8cyl 6M),Exceptional Car,4.875,BMW
239,12/07/2008,Mike,2007 BMW 6 Series Convertible 650i 2dr Convertible (4.8L 8cyl 6M),BMW 650i overrated,3,BMW
240,01/06/2008,Lin,2007 BMW 6 Series Convertible 650i 2dr Convertible (4.8L 8cyl 6M),Fabulous!,4.875,BMW
241,08/03/2008,M Grant,2007 BMW 6 Series Convertible 650i 2dr Convertible (4.8L 8cyl 6M),Over rated,3.625,BMW
242,17/10/2007,Daniel,2007 BMW 6 Series Convertible 650i 2dr Convertible (4.8L 8cyl 6M),Mile eater,4.25,BMW
243,04/09/2007,Barb,2007 BMW 6 Series Convertible 650i 2dr Convertible (4.8L 8cyl 6M),Take a second look at me!,4.875,BMW
244,29/07/2007,Michael,2007 BMW 6 Series Convertible 650i 2dr Convertible (4.8L 8cyl 6M),Muscle Mania!,5,BMW
245,04/06/2007,W Broussard,2007 BMW 6 Series Convertible 650i 2dr Convertible (4.8L 8cyl 6M),This car has far exceeded my expectation!,5,BMW
246,03/05/2007,dazeahead,2007 BMW 6 Series Convertible 650i 2dr Convertible (4.8L 8cyl 6M),Previous Porsche owner's observations,4.5,BMW
247,23/03/2007,Chuck,2007 BMW 6 Series Convertible 650i 2dr Convertible (4.8L 8cyl 6M),Awesome on the Autobahn,4.875,BMW
248,05/02/2007,CrisFlip,2007 BMW 6 Series Convertible 650i 2dr Convertible (4.8L 8cyl 6M),This IS the Ultimate Driving Machine!!,5,BMW
249,25/11/2006,lannyger,2007 BMW 6 Series Convertible 650i 2dr Convertible (4.8L 8cyl 6M),One week old,4.5,BMW
250,24/03/2016,Sammy mojica,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),Excellent condition,4,BMW
251,30/12/2007,plasticman99,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),Awesome,4.75,BMW
252,10/07/2007,04/645ci,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),Outstanding,4.875,BMW
253,01/03/2006,voldiver,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),The feel good factor is priced in!,4.75,BMW
254,10/02/2006,puffysheep,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),Porsche 911 Carrera meets practicality!,5,BMW
255,21/03/2005,Bimmerfile,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),645 ci has no equal in the market,4.375,BMW
256,21/10/2004,al schmitt,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),love my 645 coupe,4,BMW
257,16/08/2004,4042,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),In for service,4,BMW
258,15/08/2004,grasraucher.mxe,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),What a car,4,BMW
259,31/07/2004,Doc Bee,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),The Best of the Best,4,BMW
260,06/07/2004,dantec,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),I fell in love...,4.875,BMW
261,14/06/2004,SChow,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),645ci...,4.5,BMW
262,09/06/2004,DUTCH,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),PURE FUN,4,BMW
263,21/05/2004,wbhouston,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),Lucky to have found one,4.875,BMW
264,20/05/2004,spngd,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),Gift from the automotive gods!,5,BMW
265,11/05/2004,pvh1,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),I'm Lovin' It!,4.625,BMW
266,08/05/2004,enthusiast,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),love it!!!,5,BMW
267,08/05/2004,Woodrob,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),BMW's best car,4,BMW
268,25/04/2004,tbg1062,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),645ci,4.875,BMW
269,12/04/2004,AQUAMAN,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),JUST DO IT!,4.75,BMW
270,09/04/2004,iceblink,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),Awesome New BMW 645Ci,5,BMW
271,08/04/2004,bmw_545,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),Great Car,4,BMW
272,08/04/2004,otto,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),I am driving my dream car!!!!,4.875,BMW
273,06/04/2004,sidefx,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),What a Ride,4.75,BMW
274,03/04/2004,smprestdnt1,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),Best Coupe Available,4.875,BMW
275,28/03/2004,Mauidivr,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),The 645 is Incredible,4.875,BMW
276,19/03/2004,tony b,2004 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),"SUN ROOF ""less""",3.875,BMW
277,16/12/2017,BFLONY2,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),This is my second 645 Ci ! I LOVE IT!,5,BMW
278,06/10/2016,Ken Allewelt,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Love my Bimmer - But I'm a hands-on owner,5,BMW
279,23/05/2010,Smoove,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),This is the best BMW I have ever driven,4.875,BMW
280,25/03/2010,John - Los Altos,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),"Beware ""the convertible roof""",4,BMW
281,04/05/2009,NC6Driver,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Too much fun in the sun,4.375,BMW
282,13/11/2007,Davem,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Beauty in motion,4.75,BMW
283,17/01/2007,Dr. Karl,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Sporty yet practical.,4.75,BMW
284,03/08/2006,Rick B.,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Best Car I ever owned,4.75,BMW
285,05/06/2006,David,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Fun But ...,4.125,BMW
286,20/01/2006,carlb9,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),"Not an M6, but it is pretty....",5,BMW
287,06/11/2005,KathyO,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Couldn't Be Any Better!,5,BMW
288,03/01/2005,SF,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Awesome!,5,BMW
289,30/10/2004,Truk,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),A great car,5,BMW
290,12/10/2004,reeddix,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),645cic,4.625,BMW
291,12/10/2004,misniki,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Was this a Good Choice?,4.375,BMW
292,02/10/2004,giants98,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),If you're REALLY a car person......,5,BMW
293,25/09/2004,LMDMOM,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Best Handling car ever owned,5,BMW
294,15/09/2004,Lkitty,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Bugs in the Computer,3.875,BMW
295,11/09/2004,new645cicdriver,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Will drive this car for 10 years.,4.875,BMW
296,07/09/2004,DBG,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Phenomenal,4.625,BMW
297,19/08/2004,mikevb,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),my thoughts,4.875,BMW
298,10/08/2004,Orbit,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),BMW 645 - Dream!,4.75,BMW
299,07/08/2004,Joe in Charleston,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),SOOOOO Sweeet,5,BMW
300,07/07/2004,lexrom,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),awesome car,4.875,BMW
301,07/07/2004,kevinvoss,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),excellent all around luxury sport coupe,5,BMW
302,06/07/2004,mulligan,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Whiplash,4.625,BMW
303,03/07/2004,"george henderson, jr",2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),A dream machine,5,BMW
304,24/06/2004,siasconset,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),fun,4,BMW
305,22/06/2004,Andy25pitt25panthers,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),The 6 Series,4.875,BMW
306,13/06/2004,bruce8499,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),best car i ever had,5,BMW
307,01/06/2004,gbwatson,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),watsons 645cic,4,BMW
308,26/05/2004,JOHN V. PINTO,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Better than a Disney E ride,4.875,BMW
309,20/05/2004,orthobonz,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),6 Series Convertable,4.625,BMW
310,08/05/2004,Latimer,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),BMW is the Best,4,BMW
311,13/04/2004,rayn,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Breath-taking,5,BMW
312,12/04/2004,rajiv700,2004 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),the best in open air motoring,4.875,BMW
313,09/07/2016,Ed Terczak,2016 BMW 6 Series Coupe 650i 2dr Coupe (4.4L 8cyl Turbo 8A),BMW 6 Series,5,BMW
314,22/01/2018,AngB,2016 BMW 6 Series Convertible 650i xDrive 2dr Convertible AWD (4.4L 8cyl Turbo 8A),LOVED my gorgeous 650 Convertible,5,BMW
315,05/06/2017,Irwin,2016 BMW 6 Series Convertible 650i xDrive 2dr Convertible AWD (4.4L 8cyl Turbo 8A),Makes me happy on every drive,5,BMW
316,27/04/2017,Joe,2016 BMW 6 Series Convertible 650i xDrive 2dr Convertible AWD (4.4L 8cyl Turbo 8A),Head turner,5,BMW
317,07/11/2016,theandrew,2016 BMW 6 Series Convertible 640i 2dr Convertible (3.0L 6cyl Turbo 8A),A BMW Boat...,4,BMW
318,21/09/2016,Ginter,2016 BMW 6 Series Convertible 640i xDrive 2dr Convertible AWD (3.0L 6cyl Turbo 8A),Car of my dreams,5,BMW
319,30/09/2012,getngo,2012 BMW 6 Series Coupe 650i 2dr Coupe (4.4L 8cyl Turbo 6M),Fun to drive but burns oil and idles rough,3.125,BMW
320,19/04/2012,doctorevil2,2012 BMW 6 Series Coupe 650i xDrive 2dr Coupe AWD (4.4L 8cyl Turbo 8A),Wonderful combination of attributes,5,BMW
321,09/03/2018,Felicia,2012 BMW 6 Series Convertible 650i 2dr Convertible (4.4L 8cyl Turbo 6M),Always will own one,5,BMW
322,24/02/2018,Scot,2012 BMW 6 Series Convertible 650i xDrive 2dr Convertible AWD (4.4L 8cyl Turbo 8A),What a fine vehicle from going from a Porsche,5,BMW
323,17/12/2017,Steve P.,2012 BMW 6 Series Convertible 650i 2dr Convertible (4.4L 8cyl Turbo 6M),Very enjoyable to drive but really a 2 seater,5,BMW
324,17/12/2014,randzz,2012 BMW 6 Series Convertible 640i 2dr Convertible (3.0L 6cyl Turbo 8A),Disappointing,2.75,BMW
325,29/02/2012,nautictalk,2012 BMW 6 Series Convertible 650i 2dr Convertible (4.4L 8cyl Turbo 6M),Awesome,5,BMW
326,06/01/2012,porsche_05,2012 BMW 6 Series Convertible 650i 2dr Convertible (4.4L 8cyl Turbo 6M),Thoroughly Impressed!,4.75,BMW
327,06/12/2011,bandt,2012 BMW 6 Series Convertible 650i xDrive 2dr Convertible AWD (4.4L 8cyl Turbo 8A),2012 BMW 650 M Sport,4.625,BMW
328,13/09/2011,donotbuybmw,2012 BMW 6 Series Convertible 650i 2dr Convertible (4.4L 8cyl Turbo 6M),The 2012 BMW 650i is UNSAFE to drive in a thunderstorm.,2,BMW
329,13/10/2016,Wayne S,2015 BMW 6 Series Convertible 640i xDrive 2dr Convertible AWD (3.0L 6cyl Turbo 8A),640i review,4,BMW
330,26/04/2015,paul Bailey,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),BMW 645 Convertible,5,BMW
331,10/04/2013,bmwforlife3,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),the perfect car,4.75,BMW
332,30/06/2011,samanthaat,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),Unreliable starts,3.75,BMW
333,20/09/2007,Sarge,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),6 Series - Buffed Elegance,4.625,BMW
334,17/05/2006,tony,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),"For the price nothing come close, except",4.75,BMW
335,11/01/2006,Dennis Tam,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),BMW 645ci coupe,4.875,BMW
336,13/12/2005,dasjr64,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),BMW 911,4.875,BMW
337,21/11/2005,Lee,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),Buy ONE,5,BMW
338,17/07/2005,fatty,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),This car rock,4.375,BMW
339,09/07/2005,Ray Millers,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),Waiting for a M6,4.5,BMW
340,09/07/2005,kevin f jursinski,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),bmw 6,4.875,BMW
341,08/07/2005,Bruce Weisinger,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),The best and most fun car I ever owned,4.625,BMW
342,15/06/2005,645 DS,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),Awesome Coupe,4.875,BMW
343,10/06/2005,SMB,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),A Truly excellent Coupe,5,BMW
344,27/05/2005,D. Jamieson,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),"No Sports Car, But Great Tourer",4.5,BMW
345,14/05/2005,RW,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),Best luxury Coupe under 100K,4.75,BMW
346,06/04/2005,RL,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),Awesome!,4.75,BMW
347,12/03/2005,Ken,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),Endless Power,4.625,BMW
348,18/02/2005,BacktoBMW,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),what a blast,4.875,BMW
349,11/02/2005,zin,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),midwest owner,3.875,BMW
350,08/02/2005,JR,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),Best BMW I have ever driven or owned,4.875,BMW
351,05/02/2005,SteveK,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),6 Is the only number!,4.875,BMW
352,02/02/2005,Thomas861,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),645ci a Homerun,4.875,BMW
353,28/11/2004,ADRIEN,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),The BMW 6-SERIES,5,BMW
354,24/10/2004,Kennekb,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),Outstanding 645Ci,4,BMW
355,14/10/2004,Camner,2005 BMW 6 Series Coupe 645Ci 2dr Coupe (4.4L 8cyl 6M),Great idea poor implementation,4.25,BMW
356,16/09/2016,VLMOORE,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),EYE CATCHING,4,BMW
357,07/10/2015,Dave Heywood,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),The great hype,1,BMW
358,24/07/2015,jkiramis,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Old Age Friend,5,BMW
359,23/07/2015,Robert Freeman,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Love the car - Hate the headaches,3,BMW
360,24/01/2013,bobcat21,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),A Piece of Art but also A Piece of Junk,3,BMW
361,11/03/2010,John,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),I Love this Car!,4.875,BMW
362,13/12/2009,Santiago,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),There are better options,4.375,BMW
363,08/02/2009,CJ_in_FL,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),What a BEAST Machine,4.875,BMW
364,14/04/2008,pguter,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),I love this car,4.875,BMW
365,28/03/2006,clip645,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Incredible Machine,4.875,BMW
366,30/12/2005,Mary Lou McCammack,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Value of iPod,4.875,BMW
367,14/12/2005,A & M,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Wonderful car but too many problems!,4.375,BMW
368,30/10/2005,N. Davani,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Wow - Automotive engineering marvel,4.75,BMW
369,20/07/2005,C. Ahnfeldt,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),The Best!,4.75,BMW
370,12/07/2005,garza,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Sexy car,5,BMW
371,09/07/2005,ProTalk,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),It ROCKS,4.875,BMW
372,09/07/2005,frank t gaglione,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),the fabulous 6 series,4.75,BMW
373,08/07/2005,sleoni,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Best Car I've Ever Owned,5,BMW
374,17/06/2005,6 series,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Best car,5,BMW
375,12/06/2005,S.H,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Wheeee Doggy!,5,BMW
376,11/06/2005,Josie,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),2005 645CI Convertible,5,BMW
377,10/06/2005,Beamer Girl,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),"Fast, fun, gorgeous and furious!",4.875,BMW
378,10/06/2005,ltb,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),love my rag top,5,BMW
379,10/06/2005,Bill Trukenbrod,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Best I've ever owned,5,BMW
380,07/06/2005,T,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Great Touring Car,4.75,BMW
381,02/06/2005,nmcochise,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),My Six,5,BMW
382,20/05/2005,lynn safford,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),No step up from this one.....,4.875,BMW
383,13/05/2005,lynn s,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),"Fun, Fast & Beautiful",4.75,BMW
384,10/05/2005,645 Ci Convertible,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),It's not a Porsche. But close,4.5,BMW
385,03/05/2005,cyndi,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),WONDERFULLY LUXURIOUS FUN TO DRIVE,4.75,BMW
386,30/04/2005,Randall,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Almost Perfect,4.875,BMW
387,17/04/2005,skibip,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),A rush to drive,4.875,BMW
388,17/04/2005,Sam Rosenwald,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),Ignore the pundits - Buy this car,4.625,BMW
389,16/04/2005,Beemer Convertible 6,2005 BMW 6 Series Convertible 645Ci 2dr Convertible (4.4L 8cyl 6M),heavenly wheels,4.875,BMW
